smiles,DSSTox_CID,Formula,FW,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
CCN(CC)CC(=O)Nc1c(C)cccc1C,25166,C14H22N2O,234.3373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
C=Cc1ccc(S(=O)(=O)[O-])cc1.[Na+],24635,C8H7NaO3S,206.1941 (183.2049+22.9892),0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0
Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,6120,C16H20N2,240.3434,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CNc1ncnc2[nH]cnc12,857,C6H7N5,149.1533,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
C=CC(=O)OCCCCCCCC(C)C,7386,C13H24O2,212.3285,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc2cc(CCC(C)=O)ccc2c1,25472,C15H16O2,228.2863,0.0,0.0,,,1.0,0.0,0.0,,1.0,,0.0,0.0
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,1956,C24H38O4,390.5561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=[N+]([O-])c1ccc2[nH]ncc2c1,29272,C7H5N3O2,163.1335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21.Cl,25347,C19H25ClN2S,348.9332 (312.4723+36.4609),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Nc1c[n+](N2CCOCC2)no1.[Cl-],28965,C6H11ClN4O2,206.6301 (171.1766+35.4535),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CCCCOC(=O)c1ccccc1C(=O)OCC(CC)CCCC,6519,C20H30O4,334.4498,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,3128,C20H24N2O2S,356.4818,0.0,1.0,1.0,,,0.0,,,0.0,,,1.0
CCCCNC(=O)OCC#CI,8038,C8H12INO2,281.0909,0.0,0.0,,,,0.0,0.0,,1.0,0.0,,
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3O2)cc1O,24328,C28H34O15,610.5606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CCOC(C)=O,2001,C4H8O2,88.1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
OB(O)[O][Hg][c]1ccccc1,26308,C6H7BHgO3,338.519,0.0,1.0,,,,1.0,,,1.0,,,1.0
CCCCOC(=O)c1ccccc1C(=O)OCCCC,1781,C16H22O4,278.3435,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,6602,C14H22O,206.3239,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,
N#CC(Br)(Br)C(N)=O,12361,C3H2Br2N2O,241.8688,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0
C=CCN(C1=NCCN1)c1c(Cl)cccc1Cl,2571,C12H13Cl2N3,270.1577,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0
O=C1c2ccccc2CCc2ccccc21,29359,C15H12O,208.2552,0.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,,0.0
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,4239,C15H18Cl2N2O3,345.221,0.0,0.0,,,,0.0,,1.0,0.0,,,0.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,3380,C20H26O2,298.4192,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
CC[C@H]1C[C@@H]2C[C@H]3c4[nH]c5ccc(OC)cc5c4CC[N@@](C2)[C@@H]13.Cl,28803,C20H27ClN2O,346.8942 (310.4332+36.4609),0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,4261,C11H12NO4PS2,317.321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
NC(=S)C(N)=S,546,C2H4N2S2,120.1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
ON=C1CCCC1,363,C5H9NO,99.1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1ccc([N+](=O)[O-])cc1N,958,C6H7N3O2,153.1387,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,,1.0,
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,2679,C10H16N2O3S,244.3106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
[Cl][Dy]([Cl])[Cl],21909,Cl3Dy,268.859,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,1953,C11H17O4PS2,308.354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(N)cc1N,402,C7H10N2,122.1677,0.0,0.0,1.0,0.0,,,0.0,,0.0,0.0,1.0,0.0
CCc1ccccc1N,22242,C8H11N,121.1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C(Cl)c1ccc(C(=O)Cl)cc1,6653,C8H4Cl2O2,203.0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,17626,C13H8Cl2O,251.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC.Cl,28559,C20H28ClNO4,381.8936 (345.4327+36.4609),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
S=C=NCCc1ccccc1,1120,C9H9NS,163.2395,0.0,,1.0,,1.0,0.0,0.0,,0.0,1.0,,
CCCCCC=O,1604,C6H12O,100.1589,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)/C=C/C(=O)O,1518,C4H4O4,116.0722,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C,27356,C22H28N2O5S,432.5331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=c1cc(CO)occ1O,20236,C6H6O4,142.1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
S=c1[nH]c2ccccc2[nH]1,5536,C7H6N2S,150.2009,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN/C(=N\C#N)NCCSCc1csc(N=C(N)N)n1,26341,C10H16N8S2,312.4176,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CCCCCCCCO,1940,C8H18O,130.2279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC(=O)OC/C=C(\C)CCC=C(C)C,27152,C14H24O2,224.3392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCOCCN(C)CCO,24734,C9H22N2O2,190.2832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)c1ccc(NC2OC[C@@H](O)[C@H](O)[C@H]2O)cc1,26102,C12H15NO6,269.2506,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0
O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,24223,C24H21F2NO3,409.4252,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0
CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O.[Na+],1123,C12H11N2NaO3,254.2171 (231.2279+22.9892),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(N)=[Se],4303,CH4N2Se,123.0159,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oc1cccc(O)c1O,5983,C6H6O3,126.11,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0
O=C(O)CCCCCC(=O)O,1598,C7H12O4,160.1678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,4287,C15H19N3O3,289.3297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1CCCCN1CCCOC(=O)c1ccccc1.Cl,26709,C16H24ClNO2,297.8203 (261.3593+36.4609),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,25167,C16H16ClN3O3S,365.8345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
NCCNCCO,5423,C4H12N2O,104.1509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC[N+]1(C)CCCCC1.F[P-](F)(F)(F)(F)F,29344,C10H22F6NP,301.2526 (156.2878+144.9647),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C,20269,C15H18N2O6,322.3132,0.0,,0.0,,,0.0,,1.0,0.0,1.0,,1.0
Cl.O=C(C[C@@H]1NCCC[C@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,26863,C16H18BrCl2N3O3,451.1424 (414.6815+36.4609),0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1311,C18H30O,262.4302,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,24289,C17H25N3O2S,335.4643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CCOP(=O)(SC(C)CC)N1CCSC1=O,14930,C9H18NO3PS2,283.3479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(O)COCC(C)O,6863,C6H14O3,134.1736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.NC[C@H]1CC[C@H](C(=O)Oc2ccc(CCC(=O)O)cc2)CC1,26459,C17H24ClNO4,341.8298 (305.3688+36.4609),0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,,0.0,0.0
NS(=O)(=O)c1ccccc1Cl,24979,C6H6ClNO2S,191.6353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,4624,C21H24O4,340.4129,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,0.0
CCCCCCCCCCCCI,29158,C12H25I,296.2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,2684,C23H28N2O3,380.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
OCCBr,200,C2H5BrO,124.9645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cc1ccccc1CO[C@H]1C[C@]2(C(C)C)CC[C@@]1(C)O2,14456,C18H26O2,274.3978,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCC(C)=O,1888,C5H10O,86.1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,9869,C19H20ClNO4,361.8194,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,3950,C20H32N2O3S,380.5447,0.0,0.0,1.0,,1.0,0.0,,0.0,0.0,1.0,,0.0
CCOC(=O)C1=NN(c2ccccc2)C(=O)C1,24738,C12H12N2O3,232.2353,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,17522,C14H17ClNO4PS2,393.8458,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,
BrCCc1ccccc1,13876,C8H9Br,185.0611,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,27399,C14H22O,206.3239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCn1cc[n+](C)c1C.F[P-](F)(F)(F)(F)F,29120,C7H13F6N2P,270.1557 (125.1910+144.9647),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1,25153,C12H12N4O3,260.2487,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(C)c1ccc(S(=O)(=O)[O-])cc1.[Na+],27523,C9H11NaO3S,222.2366 (22.9892+199.2474),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(CC(=O)c1ccccc1)c1ccccc1,21247,C15H12O2,224.2546,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
C1CCNCC1.O=c1[nH]cnc2[nH]cc(CN3CCCCC3)c12,28694,C17H27N5O,317.4292 (232.2816+85.1475),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CCCc1ccc(C(=O)O)cc1,26564,C10H12O2,164.2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(C)CC(C)CC(O)CC(C)C,9159,C12H26O,186.3342,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1=CCC(C(C)C)=CC1,21210,C10H16,136.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,3042,C18H19Cl2NO4,384.2538,0.0,,,,0.0,,0.0,,0.0,,,
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(Oc2ncc(C(F)(F)F)cc2Cl)c(Cl)c1,21772,C20H9Cl3F5N3O3,540.6548,0.0,,0.0,,,0.0,,1.0,0.0,,1.0,1.0
C=CC1CC=CCC1,1437,C8H12,108.1809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2,28772,C28H35ClN4O,479.0567,0.0,0.0,1.0,,,0.0,,,0.0,0.0,0.0,0.0
CC(C)S,5481,C3H8S,76.1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
COc1ccccc1[N+](=O)[O-],962,C7H7NO3,153.1354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)NCC(O)c1ccc(O)c(O)c1.Cl,5486,C11H18ClNO3,247.7185 (211.2576+36.4609),0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCCCOC(=O)/C=C\C(=O)OCCCC,6724,C12H20O4,228.2848,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,
BrC(Br)C(Br)Br,6083,C2H2Br4,345.6533,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,2872,C21H21N,287.3981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
CCCCC1CCCCC(=O)O1,27551,C10H18O2,170.2487,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
CCCCC(CC)COC(=O)Cl,7832,C9H17ClO2,192.6831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,22477,C19H17NOS,307.4094,0.0,0.0,,,,0.0,0.0,,0.0,,0.0,0.0
Cl.Nc1ccc(/N=N\c2ccccc2)c(N)c1,4559,C12H13ClN4,248.7114 (212.2505+36.4609),0.0,,1.0,,1.0,0.0,,1.0,1.0,0.0,1.0,0.0
ClC1=C(Cl)[C@]2(Cl)[C@H]3[C@H]([C@H]4C=C[C@H]3C4)[C@@]1(Cl)C2(Cl)Cl,22065,C12H8Cl6,364.9099,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,1.0,0.0
CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N,28166,C21H30N2,310.4763,0.0,0.0,1.0,,,0.0,0.0,,0.0,,,
CC(C)(C)C1(CCc2ccc(Cl)cc2)CO1,22247,C14H19ClO,238.7531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,27672,C23H22F7IN2O4S,682.3901,0.0,0.0,0.0,0.0,,0.0,,,0.0,1.0,1.0,0.0
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,11121,C11H11F3N2O3,276.2118,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,
[K+].[K+].[O]=[Cr](=[O])([O-])[O][Cr](=[O])(=[O])[O-],5948,Cr2K2O7,294.1846 (215.9891+39.0978+39.0978),0.0,,0.0,,0.0,,,1.0,,0.0,,1.0
CCCCCCCC(=O)O,1645,C8H16O2,144.2114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccccc1/N=N/c1ccc(/N=N/c2c(O)ccc3ccccc23)c(C)c1,21743,C24H20N4O,380.4418,0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,,0.0,0.0
Oc1ccc(Cl)c(Cl)c1Cl,6207,C6H3Cl3O,197.4464,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,
Cc1c(O)c(=O)ccn1C,20666,C7H9NO2,139.1519,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(C)=CCCC(C)CC=O,21790,C10H18O,154.2493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
FC(Cl)(Cl)C(F)(Cl)Cl,6091,C2Cl4F2,203.8302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(C)C(C)=O,1634,C6H12O,100.1589,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCCOCCOCCO,1393,C6H14O4,150.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Br.CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12.O.O.O,1258,C17H28BrNO7,438.3107 (80.9119+18.0153+18.0153+18.0153+303.3529),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1nc2nc[nH]c2c(=S)[nH]1,3652,C5H5N5S,167.1917,0.0,0.0,,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,
CCC(C)CO,7069,C5H12O,88.1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Clc1cc(Cl)c(Cl)cc1Cl,4320,C6H2Cl4,215.8921,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
O=c1[nH]sc2ccccc12,12523,C7H5NOS,151.1857,0.0,,,,0.0,0.0,,,0.0,1.0,1.0,
Nc1c(Cl)cc(Cl)cc1Cl,1379,C6H4Cl3N,196.4617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCCC[n+]1cccc(C)c1.O=S(=O)([O-])C(F)(F)F,29322,C11H16F3NO3S,299.3098 (150.2402+149.0697),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc2c(c1)-c1cccc3cccc-2c13,4104,C16H10,202.2506,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CC(=O)OC1CC(C)OC(C)O1,480,C8H14O4,174.1944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)NC,5156,C3H8N2O,88.1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNC(=S)NCC,466,C5H12N2S,132.2272,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,2764,C16H17N3O7S2,427.4521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
COc1cc([C@@H]2c3cc4c(cc3C(O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)C3COC(=O)[C@@H]32)OCO4)cc(OC)c1O,3035,C29H32O13,588.5566,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1.Cl.O,1410,C19H25ClN2O,332.8676 (18.0153+36.4609+278.3914),0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,9282,C18H22O2,270.3661,0.0,,0.0,,1.0,,0.0,,0.0,1.0,1.0,
C#CC(O)C(CC)CCCC,24697,C10H18O,154.2493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1,3624,C20H17FO3S,356.4106,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
c1cnccn1,29370,C4H4N2,80.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
O=S(=O)([O-])c1ccc2ccccc2c1.[Na+],21442,C10H7NaO3S,230.2155 (207.2263+22.9892),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,25653,C20H24N2OS,340.4824,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0
Brc1cc2ccccc2c2ccccc12,29277,C14H9Br,257.1253,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cc1cccc([N+](=O)[O-])c1,1831,C7H7NO2,137.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,26861,C22H26N2O2S,382.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
OCC(CO)(CO)CO,6943,C5H12O4,136.1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C1CCCCC1C1CCCCC1,27424,C12H20O,180.2866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl.Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,25413,C20H25Cl2NO,366.3246 (329.8637+36.4609),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
CCCCC(=O)O,1655,C5H10O2,102.1317,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
CC(O)CN(CC(C)O)CC(C)O,1415,C9H21NO3,191.2679,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,17237,C23H28ClN3O5S,494.0035,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0
CCCC[N+]1(C)CCCCC1.[Br-],29337,C10H22BrN,236.1924 (156.2878+79.9045),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clc1ccc2cc3ccccc3cc2c1,29086,C14H9Cl,212.6743,0.0,,1.0,,,,,0.0,0.0,,,1.0
CCOCCOCCO,1941,C6H14O3,134.1736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,27895,C16H31F6N2P,396.3949 (144.9647+251.4302),0.0,0.0,0.0,1.0,,0.0,,1.0,,,1.0,
Cc1cccc2ccccc12,877,C11H10,142.1971,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNc1cc(O)ccc1C,5269,C9H13NO,151.2056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@@]341,26327,C17H19NO3,285.3377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Nc1cnn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,117,C8H12N4O5,244.2047,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0
CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21.Cl,26486,C21H24ClNO3,373.8732 (337.4122+36.4609),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
C=CC(=C)CCC=C(C)C,5692,C10H16,136.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0
